Source,ShoeNum,TableNum,Context,Detail
[A],4,45,Agent 1 avg. pnl/hand,-0.488889
[A],4,45,Agent 2 avg. pnl/hand,-0.066667
[A],4,45,Agent 3 avg. pnl/hand,-0.177778
[A],4,46,Agent 1 avg. pnl/hand,-0.456522
[A],4,46,Agent 2 avg. pnl/hand,-0.043478
[A],4,46,Agent 3 avg. pnl/hand,-0.152174
[A],4,47,Agent 1 avg. pnl/hand,-0.425532
[A],4,47,Agent 2 avg. pnl/hand,-0.063830
[A],4,47,Agent 3 avg. pnl/hand,-0.170213
[A],4,48,Agent 1 avg. pnl/hand,-0.395833
[A],4,48,Agent 2 avg. pnl/hand,-0.041667
[A],4,48,Agent 3 avg. pnl/hand,-0.145833
[A],4,49,Agent 1 avg. pnl/hand,-0.408163
[A],4,49,Agent 2 avg. pnl/hand,-0.061224
[A],4,49,Agent 3 avg. pnl/hand,-0.112245
[A],4,50,Agent 1 avg. pnl/hand,-0.400000
[A],4,50,Agent 2 avg. pnl/hand,-0.060000
[A],4,50,Agent 3 avg. pnl/hand,-0.090000
[A],4,51,Agent 1 avg. pnl/hand,-0.352941
[A],4,51,Agent 2 avg. pnl/hand,-0.039216
[A],4,51,Agent 3 avg. pnl/hand,-0.068627
[A],4,52,Agent 1 avg. pnl/hand,-0.346154
[A],4,52,Agent 2 avg. pnl/hand,-0.019231
[A],4,52,Agent 3 avg. pnl/hand,-0.067308
[A],4,53,Agent 1 avg. pnl/hand,-0.358491
[A],4,53,Agent 2 avg. pnl/hand,-0.028302
[A],4,53,Agent 3 avg. pnl/hand,-0.075472
[A],4,54,Agent 1 avg. pnl/hand,-0.351852
[A],4,54,Agent 2 avg. pnl/hand,-0.046296
[A],4,54,Agent 3 avg. pnl/hand,-0.092593
[A],4,55,Agent 1 avg. pnl/hand,-0.327273
[A],4,55,Agent 2 avg. pnl/hand,-0.054545
[A],4,55,Agent 3 avg. pnl/hand,-0.072727
[A],4,56,Agent 1 avg. pnl/hand,-0.303571
[A],4,56,Agent 2 avg. pnl/hand,-0.035714
[A],4,56,Agent 3 avg. pnl/hand,-0.053571
[A],4,57,Agent 1 avg. pnl/hand,-0.315789
[A],4,57,Agent 2 avg. pnl/hand,-0.052632
[A],4,57,Agent 3 avg. pnl/hand,-0.070175
[A],4,58,Agent 1 avg. pnl/hand,-0.327586
[A],4,58,Agent 2 avg. pnl/hand,-0.068966
[A],4,58,Agent 3 avg. pnl/hand,-0.086207
[E],4,59,Shoe Completed,
[A],5,59,Agent 1 avg. pnl/hand,-0.338983
[A],5,59,Agent 2 avg. pnl/hand,-0.033898
[A],5,59,Agent 3 avg. pnl/hand,-0.084746
[A],5,60,Agent 1 avg. pnl/hand,-0.316667
[A],5,60,Agent 2 avg. pnl/hand,-0.016667
[A],5,60,Agent 3 avg. pnl/hand,-0.066667
[A],5,61,Agent 1 avg. pnl/hand,-0.311475
[A],5,61,Agent 2 avg. pnl/hand,0.016393
[A],5,61,Agent 3 avg. pnl/hand,-0.032787
[A],5,62,Agent 1 avg. pnl/hand,-0.322581
[A],5,62,Agent 2 avg. pnl/hand,-0.016129
[A],5,62,Agent 3 avg. pnl/hand,-0.032258
[A],5,63,Agent 1 avg. pnl/hand,-0.333333
[A],5,63,Agent 2 avg. pnl/hand,-0.031746
[A],5,63,Agent 3 avg. pnl/hand,-0.047619
[A],5,64,Agent 1 avg. pnl/hand,-0.343750
[A],5,64,Agent 2 avg. pnl/hand,-0.046875
[A],5,64,Agent 3 avg. pnl/hand,-0.062500
[A],5,65,Agent 1 avg. pnl/hand,-0.353846
[A],5,65,Agent 2 avg. pnl/hand,-0.061538
[A],5,65,Agent 3 avg. pnl/hand,-0.076923
[A],5,66,Agent 1 avg. pnl/hand,-0.333333
[A],5,66,Agent 2 avg. pnl/hand,-0.045455
[A],5,66,Agent 3 avg. pnl/hand,-0.060606
[A],5,67,Agent 1 avg. pnl/hand,-0.343284
[A],5,67,Agent 2 avg. pnl/hand,-0.029851
[A],5,67,Agent 3 avg. pnl/hand,-0.074627
[A],5,68,Agent 1 avg. pnl/hand,-0.338235
[A],5,68,Agent 2 avg. pnl/hand,0.000000
[A],5,68,Agent 3 avg. pnl/hand,-0.073529
[A],5,69,Agent 1 avg. pnl/hand,-0.347826
[A],5,69,Agent 2 avg. pnl/hand,0.014493
[A],5,69,Agent 3 avg. pnl/hand,-0.086957
[A],5,70,Agent 1 avg. pnl/hand,-0.342857
[A],5,70,Agent 2 avg. pnl/hand,0.042857
[A],5,70,Agent 3 avg. pnl/hand,-0.071429
[A],5,71,Agent 1 avg. pnl/hand,-0.323944
[A],5,71,Agent 2 avg. pnl/hand,0.056338
[A],5,71,Agent 3 avg. pnl/hand,-0.091549
[E],5,72,Shoe Completed,
[A],6,72,Agent 1 avg. pnl/hand,-0.333333
[A],6,72,Agent 2 avg. pnl/hand,0.027778
[A],6,72,Agent 3 avg. pnl/hand,-0.118056
[A],6,73,Agent 1 avg. pnl/hand,-0.308219
[A],6,73,Agent 2 avg. pnl/hand,0.041096
[A],6,73,Agent 3 avg. pnl/hand,-0.143836
[A],6,74,Agent 1 avg. pnl/hand,-0.304054
[A],6,74,Agent 2 avg. pnl/hand,0.027027
[A],6,74,Agent 3 avg. pnl/hand,-0.148649
[A],6,75,Agent 1 avg. pnl/hand,-0.280000
[A],6,75,Agent 2 avg. pnl/hand,0.013333
[A],6,75,Agent 3 avg. pnl/hand,-0.133333
[A],6,76,Agent 1 avg. pnl/hand,-0.289474
[A],6,76,Agent 2 avg. pnl/hand,-0.013158
[A],6,76,Agent 3 avg. pnl/hand,-0.157895
[A],6,77,Agent 1 avg. pnl/hand,-0.259740
[A],6,77,Agent 2 avg. pnl/hand,0.000000
[A],6,77,Agent 3 avg. pnl/hand,-0.142857
